SUMLEV,COUNTY,PLACE,TRACT,BLOCK,UA,UATYPE,ZCTA,SDELM,SDSEC,SDUNI,POP100,HU100,INTPTLAT,INTPTLON,tot_pop,one_race,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,two_races,three_races,four_races,five_races,six_races
140,439,,122701,,,,,,,,2558,1121,32.7149362,-97.1189936,2558,2159,990,538,24,112,0,495,399,0,4,0,0
140,439,,122702,,,,,,,,2772,1401,32.7132339,-97.1268497,2772,2440,1737,334,36,52,0,281,332,0,0,0,0
140,439,,122801,,,,,,,,3404,1616,32.7140749,-97.1118771,3404,2855,773,982,39,156,2,903,549,0,6,0,0
140,439,,122802,,,,,,,,4585,1698,32.7132903,-97.1035332,4585,3806,1646,710,89,195,4,1162,779,0,2,0,0
140,439,,122901,,,,,,,,3979,1078,32.7173392,-97.0889131,3979,3169,1014,151,98,46,5,1855,810,0,2,0,0
140,439,,122902,,,,,,,,3583,1124,32.7099588,-97.0890394,3583,2995,745,532,96,216,2,1404,588,0,2,0,0
140,439,,123001,,,,,,,,3415,1955,32.7442444,-97.4302418,3415,3049,2033,489,30,114,0,383,366,1,6,2,0
140,439,,123002,,,,,,,,3109,1536,32.7426971,-97.4155422,3109,2830,2143,382,22,72,1,210,279,0,1,0,0
140,439,,123100,,,,,,,,3886,1581,32.7385694,-97.308725,3886,3441,1001,1477,46,36,0,881,445,0,3,0,0
140,439,,123200,,,,,,,,3121,2067,32.77076,-97.3285656,3121,2683,1664,493,15,83,2,426,438,0,1,0,0
140,439,,123301,,,,,,,,2511,1842,32.7444653,-97.344909,2511,2300,1943,168,17,88,2,82,211,0,0,0,0
140,439,,123302,,,,,,,,6345,1652,32.7526109,-97.3283874,6345,6115,3996,1939,15,66,5,94,230,0,0,0,0
140,439,,123500,,,,,,,,3598,1248,32.7252867,-97.3172521,3598,2860,557,1173,46,226,1,857,738,0,0,0,0
140,439,,123600,,,,,,,,3558,1864,32.7301844,-97.3283076,3558,2970,1793,737,31,50,1,358,588,1,1,0,0
140,439,,123700,,,,,,,,3623,1886,32.7327574,-97.3447552,3623,3177,2441,370,13,141,1,211,446,0,3,0,0
140,439,,980000,,,,,,,,14,5,32.9031945,-97.0531253,14,11,1,0,1,0,0,9,3,0,0,0,0
140,441,,010100,,,,,,,,6461,2579,32.4703598,-99.7043053,6461,5858,4841,559,37,131,5,285,603,0,0,0,0
140,441,,010200,,,,,,,,2755,862,32.4810093,-99.7294294,2755,2498,1808,417,27,26,5,215,257,0,1,0,0
140,441,,010300,,,,,,,,2097,782,32.4835952,-99.7525543,2097,1845,1080,508,12,7,2,236,252,0,4,0,0
140,441,,010400,,,,,,,,2002,892,32.4743688,-99.7486056,2002,1573,900,114,44,10,0,505,429,0,4,1,0
140,441,,010500,,,,,,,,3335,1407,32.4744604,-99.7668545,3335,2804,1848,489,41,42,8,376,531,0,3,0,0
140,441,,010600,,,,,,,,3990,1469,32.4658221,-99.7696788,3990,3273,2531,377,40,23,0,302,717,0,1,0,0
140,441,,010700,,,,,,,,3564,1299,32.4655403,-99.7489471,3564,2892,1764,242,63,6,0,817,672,5,0,0,0
140,441,,010800,,,,,,,,1581,716,32.4657304,-99.7285941,1581,1279,825,152,18,13,3,268,302,2,1,0,0
140,441,,010900,,,,,,,,6057,3069,32.4480211,-99.7032382,6057,5411,3705,1184,43,138,0,341,646,0,4,0,0
140,441,,011000,,,,,,,,1116,613,32.454661,-99.7319459,1116,973,654,132,7,16,0,164,143,3,0,0,0
140,441,,011200,,,,,,,,2645,1209,32.4556264,-99.7493851,2645,2177,1461,303,56,13,2,342,468,0,1,0,0
140,441,,011300,,,,,,,,4093,1714,32.4565659,-99.7715276,4093,3387,2195,692,38,43,5,414,706,0,7,1,0
140,441,,011400,,,,,,,,4665,2016,32.4420784,-99.7789804,4665,4005,3094,441,52,54,10,354,660,2,1,0,0
140,441,,011500,,,,,,,,2884,1323,32.4411687,-99.7648247,2884,2527,2113,117,29,38,1,229,357,1,0,0,0
140,441,,011600,,,,,,,,2563,1249,32.4377393,-99.7511767,2563,2183,1823,121,33,9,0,197,380,1,0,0,0
140,441,,011700,,,,,,,,2193,1099,32.446236,-99.7415868,2193,1851,1330,178,25,13,0,305,342,0,0,0,0
140,441,,011900,,,,,,,,2060,943,32.4371201,-99.7347534,2060,1661,1136,111,36,5,1,372,399,0,1,0,0
140,441,,012000,,,,,,,,2069,903,32.4148055,-99.7052415,2069,1961,1830,32,6,36,2,55,108,0,1,1,0
140,441,,012100,,,,,,,,341,24,32.4202211,-99.7182655,341,324,276,29,1,1,0,17,17,0,0,0,0
140,441,,012200,,,,,,,,2783,990,32.4098158,-99.7340673,2783,2474,1866,300,25,16,7,260,309,0,1,0,0
140,441,,012300,,,,,,,,4416,1734,32.4241912,-99.7508217,4416,3937,2963,436,47,96,3,392,479,0,1,0,0
140,441,,012400,,,,,,,,2610,1103,32.40584,-99.7514832,2610,2321,1872,182,15,65,0,187,289,1,0,0,0
140,441,,012500,,,,,,,,3401,1449,32.4198279,-99.764738,3401,3021,2629,169,21,43,1,158,380,0,0,0,0
140,441,,012600,,,,,,,,3281,1365,32.4238105,-99.7751878,3281,3044,2782,119,13,34,1,95,237,1,0,0,0
140,441,,012701,,,,,,,,4696,1974,32.3811608,-99.7625157,4696,4183,3745,167,24,147,2,98,513,0,5,0,0
140,441,,012702,,,,,,,,3759,1701,32.3897076,-99.755236,3759,3369,2935,174,15,104,2,139,390,1,2,0,0
140,441,,012801,,,,,,,,3435,2110,32.4009827,-99.7689618,3435,3069,2130,338,31,293,10,267,366,0,5,0,0
140,441,,012802,,,,,,,,4026,2216,32.4080682,-99.7876489,4026,3559,2386,560,38,278,12,285,467,0,3,0,0
140,441,,012900,,,,,,,,2380,702,32.4197423,-99.8205423,2380,2006,1469,307,16,70,22,122,374,0,4,0,0
140,441,,013000,,,,,,,,603,113,32.4238762,-99.8424753,603,554,433,91,6,16,5,3,49,1,2,0,0
140,441,,013100,,,,,,,,6031,2629,32.456686,-99.8140366,6031,5093,3260,855,92,91,15,780,938,0,1,0,0
140,441,,013200,,,,,,,,1962,877,32.4874986,-99.8325354,1962,1752,1563,60,16,8,0,105,210,0,5,0,0
140,441,,013300,,,,,,,,3430,1598,32.4922967,-99.681792,3430,3119,2401,261,55,103,8,291,311,0,2,0,0
140,441,,013401,,,,,,,,3851,1720,32.4237273,-99.7997936,3851,3335,2330,539,33,163,3,267,516,1,4,0,0
140,441,,013402,,,,,,,,9849,3766,32.3627667,-99.8173342,9849,8789,7503,431,38,383,22,412,1060,0,3,0,0
140,441,,013404,,,,,,,,11223,4160,32.3579439,-99.6864126,11223,10062,8735,452,63,335,28,449,1161,1,2,0,0
140,441,,013501,,,,,,,,2389,1187,32.1806265,-99.9286588,2389,2236,2131,18,18,2,0,67,153,0,1,0,0
140,441,,013502,,,,,,,,7032,2653,32.2656084,-99.7400202,7032,6520,6120,63,52,46,3,236,512,3,3,0,0
140,441,,013601,,,,,,,,2999,1389,32.4639334,-100.0041804,2999,2738,2505,30,17,5,1,180,261,0,1,0,0
140,441,,013602,,,,,,,,2581,1213,32.3991003,-100.0146292,2581,2370,2253,21,19,2,0,75,211,0,1,0,0
140,441,,980000,,,,,,,,0,0,32.4111731,-99.6841108,0,0,0,0,0,0,0,0,0,0,0,0,0
140,443,,950100,,,,,,,,760,650,30.2323427,-102.0725126,760,646,480,8,0,5,0,153,114,0,8,2,0
140,445,,950100,,,,,,,,2404,946,33.171229,-102.339284,2404,2004,1747,5,8,1,0,243,400,0,2,1,0
140,445,,950300,,,,,,,,2076,791,33.1772301,-102.2901075,2076,1597,823,182,12,4,0,576,479,0,2,2,0
140,445,,950400,,,,,,,,7351,3052,33.1697045,-102.2447331,7351,5649,4360,267,56,35,0,931,1702,0,2,1,0
140,447,,950300,,,,,,,,1440,964,33.1706954,-99.205796,1440,1336,1294,2,5,3,0,32,104,0,1,0,0
140,449,,950100,,,,,,,,2106,953,33.3348305,-94.9909174,2106,1926,1350,246,25,6,0,299,180,2,0,0,0
140,449,,950200,,,,,,,,2507,1103,33.1493193,-95.0799913,2507,2064,1634,41,45,15,1,328,443,0,0,0,0
140,449,,950301,,,,,,,,3938,1488,33.2618557,-94.917928,3938,3270,2549,176,41,30,0,474,668,0,0,0,0
140,449,,950302,,,,,,,,4066,1572,33.1598092,-94.9992,4066,3444,2388,308,33,49,1,665,622,0,0,0,0
140,449,,950400,,,,,,,,5463,2160,33.1358408,-94.8713158,5463,4847,3680,286,39,32,2,808,616,1,0,0,0
140,449,,950500,,,,,,,,2779,905,33.1659604,-94.9494686,2779,2310,833,334,35,9,0,1099,469,1,0,0,0
140,449,,950600,,,,,,,,4070,1500,33.1661945,-94.9827862,4070,3229,1215,675,85,42,1,1211,841,0,0,0,0
140,449,,950700,,,,,,,,1429,519,33.1467674,-94.9746712,1429,1087,343,394,11,7,2,330,342,2,1,0,0
140,449,,950800,,,,,,,,4889,1813,33.1414061,-94.954469,4889,4088,2196,532,63,88,2,1207,801,3,0,0,0
140,451,,000100,,,,,,,,2508,1123,31.5030754,-100.4717793,2508,2004,1650,62,34,6,0,252,504,0,0,0,0
140,451,,000200,,,,,,,,4506,1776,31.510504,-100.4501786,4506,3485,2618,123,54,30,13,647,1021,0,0,0,0
140,451,,000300,,,,,,,,6514,2585,31.501108,-100.4052452,6514,5064,3694,302,61,108,8,891,1450,1,0,0,0
140,451,,000400,,,,,,,,5738,2545,31.4816945,-100.4430922,5738,4309,2609,199,98,11,2,1390,1429,0,1,0,0
140,451,,000700,,,,,,,,4213,1991,31.4626286,-100.4048888,4213,3279,2135,181,53,20,11,879,934,0,4,0,0
140,451,,000801,,,,,,,,4703,1814,31.4111735,-100.4087596,4703,3828,3083,176,51,73,5,440,875,0,0,1,0
140,451,,000802,,,,,,,,4742,1717,31.446691,-100.3980063,4742,3743,2659,236,32,92,13,711,999,0,0,0,0
140,451,,000900,,,,,,,,2498,1379,31.4524778,-100.4312816,2498,2000,1429,60,12,11,0,488,498,0,0,0,0
140,451,,001000,,,,,,,,5160,2501,31.44894,-100.4563053,5160,4337,3805,110,38,37,11,336,823,0,1,0,2
140,451,,001101,,,,,,,,5978,2608,31.4439701,-100.4992772,5978,4823,3841,268,50,165,10,489,1155,0,0,0,0
140,451,,001102,,,,,,,,4735,2058,31.4592066,-100.4623907,4735,3684,2942,118,42,34,6,542,1051,0,0,0,0
140,451,,001200,,,,,,,,7557,2925,31.4688962,-100.4763175,7557,5780,4224,403,75,53,1,1024,1777,1,1,0,2
140,451,,001301,,,,,,,,6451,2725,31.4363921,-100.4664015,6451,5399,4340,353,33,162,32,479,1052,0,3,1,0
140,451,,001303,,,,,,,,4475,1996,31.4299678,-100.4908441,4475,3700,2943,190,53,179,0,335,775,2,3,0,0
140,451,,001304,,,,,,,,3222,1705,31.424505,-100.4734661,3222,2791,2327,171,17,94,0,182,431,0,2,0,0
140,451,,001401,,,,,,,,3832,1947,31.422691,-100.4511923,3832,3252,2530,214,39,100,6,363,580,0,1,0,0
140,451,,001402,,,,,,,,1781,803,31.4365154,-100.4380765,1781,1194,665,53,22,10,2,442,587,0,4,2,0
140,451,,001500,,,,,,,,1776,210,31.4321773,-100.4044197,1776,1519,1153,196,7,79,6,78,257,0,3,0,0
140,451,,001600,,,,,,,,5653,2191,31.386848,-100.2761085,5653,5060,4497,16,48,22,6,471,593,0,0,0,0
140,451,,001702,,,,,,,,3594,1481,31.5782494,-100.5485094,3594,3065,2707,40,47,7,1,263,529,0,2,2,0
140,451,,001706,,,,,,,,3776,1746,31.415364,-100.4866568,3776,3337,2917,137,15,68,9,191,439,0,0,0,0
140,451,,001707,,,,,,,,7210,3197,31.4157017,-100.5044158,7210,6217,5233,258,34,246,16,430,993,1,2,0,0
140,451,,001708,,,,,,,,7023,3182,31.3271757,-100.4761609,7023,6239,5632,146,43,95,14,309,784,0,2,0,0
140,451,,001709,,,,,,,,5224,1965,31.5842432,-100.6979066,5224,4490,3944,96,52,27,1,370,734,0,0,0,0
140,451,,001710,,,,,,,,4561,2125,31.2317624,-100.549403,4561,4109,3810,53,19,50,1,176,452,0,2,0,0
140,451,,001800,,,,,,,,2564,1110,31.4699717,-100.4501766,2564,1956,1161,383,21,22,1,368,608,0,0,0,0
140,451,,980000,,,,,,,,9,1,31.355234,-100.4985537,9,0,0,0,0,0,0,0,9,0,0,0,0
140,453,,000101,,,,,,,,4469,2199,30.3233362,-97.753187,4469,4064,3769,44,10,156,1,84,405,0,0,0,0
140,453,,000102,,,,,,,,2597,1149,30.3262719,-97.7668011,2597,2398,2265,11,4,104,0,14,199,0,1,0,0
140,453,,000203,,,,,,,,2537,1485,30.3126203,-97.7366662,2537,2294,1718,162,3,334,0,77,243,0,3,0,0
140,453,,000204,,,,,,,,3167,1783,30.3071636,-97.7444646,3167,2814,2463,35,4,207,3,102,353,0,1,0,0
140,453,,000205,,,,,,,,4186,2780,30.3261646,-97.7343267,4186,3611,3035,141,25,255,6,149,575,0,4,0,1
140,453,,000206,,,,,,,,3201,1728,30.3261412,-97.7435231,3201,2840,2509,92,8,135,0,96,361,0,4,0,0
140,453,,000302,,,,,,,,5245,3172,30.3025591,-97.7265034,5245,4664,3861,98,38,486,7,174,581,1,4,0,0
140,453,,000304,,,,,,,,3068,1730,30.3093739,-97.7169143,3068,2635,2216,78,28,167,3,143,433,0,1,0,0
140,453,,000305,,,,,,,,3773,2108,30.3148733,-97.726308,3773,3335,2886,86,27,209,3,124,438,0,3,0,0
140,453,,000307,,,,,,,,1841,890,30.2970325,-97.7125652,1841,1620,1396,83,11,52,3,75,221,0,0,1,0
140,453,,000308,,,,,,,,2698,1144,30.2961202,-97.6944443,2698,2288,1662,126,20,312,3,165,410,1,10,0,0
140,453,,000309,,,,,,,,5602,2993,30.2979394,-97.7047752,5602,4785,3427,414,26,657,4,257,817,2,5,3,0
140,453,,000401,,,,,,,,4477,2453,30.2882481,-97.7250558,4477,3949,3162,169,21,462,3,132,528,0,4,0,0
140,453,,000402,,,,,,,,3625,1831,30.284139,-97.7155242,3625,3198,2249,461,34,181,10,263,427,0,0,0,0
140,453,,000500,,,,,,,,4490,2752,30.2960656,-97.7341753,4490,3989,3320,70,14,451,1,133,501,0,0,0,0
140,453,,000601,,,,,,,,8580,622,30.2874117,-97.7380441,8580,8375,4204,660,56,2819,10,626,205,0,1,0,0
140,453,,000605,,,,,,,,4645,2138,30.2961873,-97.7462668,4645,4081,2890,197,14,790,11,179,564,0,3,1,0
140,453,,000606,,,,,,,,5012,2413,30.2907019,-97.7438667,5012,4518,2995,172,14,1188,0,149,494,0,2,0,0
140,453,,000607,,,,,,,,4268,2142,30.2857467,-97.74946,4268,3773,2359,173,11,1040,1,189,495,0,1,1,0
140,453,,000608,,,,,,,,5286,2040,30.2849961,-97.7433474,5286,4805,3092,170,8,1366,3,166,481,1,1,1,0
140,453,,000700,,,,,,,,1411,924,30.2777004,-97.7411232,1411,1208,870,36,6,246,2,48,203,0,0,0,0
140,453,,000801,,,,,,,,1730,860,30.2669322,-97.7014639,1730,1460,943,148,18,30,0,321,270,0,2,0,1
140,453,,000802,,,,,,,,3330,1428,30.2735527,-97.707989,3330,2828,1501,805,32,62,9,419,502,0,2,0,0
140,453,,000803,,,,,,,,3158,1966,30.2768115,-97.7204722,3158,2710,2039,283,25,164,1,198,448,0,4,0,0
140,453,,000804,,,,,,,,2419,1171,30.2700914,-97.7219451,2419,2115,1215,557,38,46,5,254,304,0,0,1,0
140,453,,000901,,,,,,,,2719,1411,30.265568,-97.7237399,2719,2357,1405,476,22,130,0,324,362,0,0,0,0
140,453,,000902,,,,,,,,7803,4799,30.2591922,-97.7159697,7803,6522,4525,484,72,363,3,1075,1281,0,2,1,0
140,453,,001000,,,,,,,,3445,1695,30.2528309,-97.7258285,3445,2920,2049,165,39,109,6,552,525,3,0,0,0
140,453,,001101,,,,,,,,2258,859,30.2711103,-97.7424793,2258,2152,1374,458,16,92,8,204,106,1,7,0,0
140,453,,001102,,,,,,,,4013,2926,30.2659142,-97.7480328,4013,3630,3207,101,5,251,0,66,383,0,4,0,0
140,453,,001103,,,,,,,,3339,2644,30.2590809,-97.73992,3339,2969,2444,158,15,242,1,109,370,1,2,0,0
140,453,,001200,,,,,,,,6173,4514,30.2727828,-97.7591845,6173,5555,4773,123,33,465,4,157,618,0,3,4,0
140,453,,001304,,,,,,,,4087,2219,30.2484063,-97.7734338,4087,3587,3203,85,17,162,4,116,500,0,0,0,0
140,453,,001307,,,,,,,,3743,2127,30.2363486,-97.7685996,3743,3136,2452,160,55,116,0,353,607,0,7,0,0
140,453,,001308,,,,,,,,2927,1886,30.2327365,-97.7617625,2927,2474,2068,66,31,113,0,196,453,0,1,0,0
140,453,,001309,,,,,,,,2707,1673,30.2613185,-97.7639365,2707,2421,2215,26,5,134,3,38,286,0,1,0,0
140,453,,001310,,,,,,,,3489,2537,30.2562162,-97.7625865,3489,3103,2689,86,24,194,13,97,386,0,5,0,1
140,453,,001311,,,,,,,,1656,1227,30.2582419,-97.7524205,1656,1494,1279,37,6,103,2,67,162,1,0,0,0
140,453,,001312,,,,,,,,4575,2395,30.248423,-97.7579482,4575,3905,3053,300,34,120,4,394,670,0,4,0,0
140,453,,001401,,,,,,,,2876,1969,30.2502458,-97.7449822,2876,2607,2350,54,10,95,1,97,269,0,0,0,0
140,453,,001402,,,,,,,,2552,1469,30.243658,-97.7411635,2552,2223,2015,44,7,74,1,82,329,1,3,0,0
140,453,,001403,,,,,,,,1391,870,30.2399115,-97.7350702,1391,1206,972,29,16,51,3,135,185,0,5,0,0
140,453,,001501,,,,,,,,5457,2500,30.3465781,-97.7433051,5457,4817,4411,72,23,200,4,107,640,0,1,0,0
140,453,,001503,,,,,,,,4802,3172,30.3272564,-97.7157687,4802,4080,3144,207,54,320,5,350,722,0,1,0,0
140,453,,001504,,,,,,,,6374,3574,30.346544,-97.725086,6374,5493,4544,150,23,501,7,268,881,0,3,1,0
140,453,,001505,,,,,,,,4843,2596,30.3363861,-97.7304291,4843,4194,3722,91,19,199,2,161,649,0,8,0,0
140,453,,001602,,,,,,,,3084,1689,30.2900812,-97.7782019,3084,2819,2064,48,7,585,2,113,265,0,1,0,0
140,453,,001603,,,,,,,,4789,1921,30.2984281,-97.7564434,4789,4424,4245,24,5,99,0,51,365,0,0,0,0
140,453,,001604,,,,,,,,4147,1757,30.3028407,-97.7724028,4147,3793,3623,16,5,83,1,65,354,0,0,1,0
140,453,,001605,,,,,,,,3889,2208,30.286771,-97.7605726,3889,3477,3197,27,17,171,0,65,412,0,0,0,0
140,453,,001606,,,,,,,,228,28,30.3056732,-97.7608291,228,219,195,21,0,0,1,2,9,0,0,0,0
140,453,,001910,,,,,,,,4914,2038,30.2700666,-97.798031,4914,4362,3787,53,15,405,0,102,552,0,1,0,0
140,453,,001911,,,,,,,,2948,1956,30.2592651,-97.7857165,2948,2538,2049,54,7,332,2,94,410,2,0,0,0
140,453,,001912,,,,,,,,4385,1786,30.3257598,-97.820508,4385,3899,3336,64,3,415,1,80,486,0,2,0,0
140,453,,001913,,,,,,,,5009,1867,30.31811,-97.7979896,5009,4505,3962,23,5,461,0,54,504,0,2,0,0
140,453,,001914,,,,,,,,6805,3346,30.2571286,-97.8391292,6805,6038,5497,111,12,262,0,156,767,0,3,0,0
140,453,,001915,,,,,,,,3404,2002,30.2405635,-97.8366971,3404,2969,2207,136,26,442,5,153,435,0,2,0,0
140,453,,001916,,,,,,,,3366,1035,30.3031057,-97.8749346,3366,3026,2585,31,4,364,2,40,340,0,0,0,0
140,453,,001917,,,,,,,,5005,1731,30.2743991,-97.8287014,5005,4493,3802,18,11,614,0,48,512,0,6,0,0
140,453,,001918,,,,,,,,2609,1035,30.2936831,-97.8125401,2609,2354,2176,2,1,140,3,32,255,0,5,0,0
140,453,,001919,,,,,,,,3767,1404,30.2771728,-97.7951277,3767,3373,3120,20,5,194,0,34,394,0,1,0,0
140,453,,001920,,,,,,,,6872,2728,30.2558164,-97.8874984,6872,5764,3765,215,66,590,4,1124,1108,1,5,0,0
140,453,,001921,,,,,,,,3696,1740,30.2832128,-97.8826267,3696,3342,3091,36,8,143,1,63,354,0,2,0,0
140,453,,001922,,,,,,,,2324,1236,30.2397433,-97.7974555,2324,1985,1751,58,14,93,0,69,339,0,3,0,0
140,453,,001923,,,,,,,,3274,1892,30.2562909,-97.7792174,3274,2863,2613,43,16,74,5,112,411,0,1,0,0
140,453,,002002,,,,,,,,2975,1471,30.2230946,-97.7848189,2975,2460,2074,61,36,66,3,220,515,0,6,0,0
140,453,,002003,,,,,,,,4005,1516,30.2191919,-97.7745888,4005,3371,2424,169,44,91,5,638,634,0,7,0,0
140,453,,002004,,,,,,,,3041,2216,30.2360684,-97.7882269,3041,2609,2086,132,30,186,1,174,432,0,1,0,0
140,453,,002006,,,,,,,,2890,1565,30.2325148,-97.778141,2890,2389,1552,90,54,110,0,583,501,0,1,1,0
140,453,,002007,,,,,,,,2271,1501,30.237183,-97.7816995,2271,1995,1707,35,8,136,1,108,276,0,5,0,0
140,453,,002104,,,,,,,,2707,1203,30.3147336,-97.6965729,2707,2322,1825,129,25,61,0,282,385,0,1,0,0
140,453,,002105,,,,,,,,4614,2367,30.3149131,-97.7055982,4614,3769,1827,604,76,126,8,1128,845,0,4,2,0
140,453,,002106,,,,,,,,2952,1229,30.3067196,-97.6903234,2952,2506,1671,322,14,56,0,443,446,1,3,0,0
140,453,,002107,,,,,,,,3681,1614,30.2956666,-97.6828609,3681,3088,1671,808,20,101,7,481,593,0,1,0,0
140,453,,002108,,,,,,,,3836,1822,30.2974252,-97.6689472,3836,3361,1143,1549,17,79,1,572,475,0,5,0,0
140,453,,002109,,,,,,,,3834,1856,30.2815089,-97.690577,3834,3372,1678,1164,20,125,0,385,462,2,4,0,0
140,453,,002110,,,,,,,,4278,1682,30.2740922,-97.6772217,4278,3619,1809,1078,40,79,1,612,659,1,4,1,0
140,453,,002111,,,,,,,,4987,2235,30.2571318,-97.68541,4987,4007,2049,870,68,94,6,920,980,2,0,1,0
140,453,,002112,,,,,,,,5236,2104,30.3139236,-97.6825978,5236,4456,2215,699,86,144,1,1311,780,0,3,2,0
140,453,,002113,,,,,,,,3484,1350,30.3171304,-97.6724281,3484,3008,1787,637,17,60,3,504,476,0,6,0,0
140,453,,002201,,,,,,,,2114,713,30.3181765,-97.6557255,2114,1768,507,683,35,65,1,477,346,0,3,0,0
140,453,,002211,,,,,,,,3592,1245,30.2742994,-97.6192562,3592,2780,1056,620,43,135,2,924,812,0,0,0,0
140,453,,002213,,,,,,,,5253,1667,30.2881558,-97.6404916,5253,4095,1545,376,114,49,1,2010,1158,0,2,0,0
140,453,,002214,,,,,,,,3624,821,30.2763965,-97.6536056,3624,2969,1028,812,23,20,0,1086,655,0,4,0,0
140,453,,002215,,,,,,,,4182,1175,30.2573223,-97.5864772,4182,2944,1026,584,124,53,4,1153,1238,0,0,0,0
140,453,,002216,,,,,,,,10133,3678,30.2337824,-97.5816618,10133,7660,3248,1969,184,207,8,2044,2473,2,7,3,0
140,453,,002217,,,,,,,,5967,1920,30.3384654,-97.4744125,5967,4888,2052,1204,100,130,6,1396,1079,0,4,0,0
140,453,,002218,,,,,,,,5160,1613,30.3136501,-97.4986714,5160,4162,1647,967,88,65,4,1391,998,1,12,0,0
140,453,,002219,,,,,,,,6614,2064,30.2804825,-97.5377149,6614,5240,2476,599,123,115,2,1925,1374,0,0,0,0
140,453,,002220,,,,,,,,3795,1234,30.3169719,-97.6396062,3795,2948,710,1077,61,16,1,1083,847,0,0,0,0
140,453,,002221,,,,,,,,2709,758,30.3203582,-97.6171415,2709,2101,529,453,50,11,3,1055,608,0,0,0,0
140,453,,002222,,,,,,,,4214,1216,30.3004932,-97.6332638,4214,3188,667,1048,63,32,0,1378,1026,0,5,0,0
140,453,,002304,,,,,,,,4166,3194,30.2434629,-97.7233037,4166,3546,2864,165,5,305,1,206,620,0,5,1,2
140,453,,002307,,,,,,,,5325,2959,30.2231055,-97.7409663,5325,4362,2854,418,81,194,0,815,963,0,4,0,0
140,453,,002310,,,,,,,,3090,971,30.2423539,-97.6592003,3090,2430,789,169,52,6,0,1414,660,0,0,0,0
140,453,,002313,,,,,,,,4192,2210,30.2201799,-97.7260196,4192,3447,1950,504,120,117,13,743,745,0,1,0,0
140,453,,002314,,,,,,,,5999,3584,30.2246951,-97.7155158,5999,5077,2824,876,80,299,9,989,922,0,4,0,0
140,453,,002315,,,,,,,,3027,1781,30.2339235,-97.7321352,3027,2399,1134,269,91,258,3,644,628,1,6,1,1
140,453,,002316,,,,,,,,4737,2454,30.2392703,-97.7304228,4737,3921,1908,405,96,340,1,1171,816,1,3,0,0
140,453,,002319,,,,,,,,2330,4,30.1998047,-97.6449201,2330,2322,1595,709,1,4,0,13,8,0,1,0,0
140,453,,002320,,,,,,,,3940,1443,30.221926,-97.6951754,3940,2980,1258,355,74,161,0,1132,960,0,3,0,0
140,453,,002321,,,,,,,,4725,1950,30.2318927,-97.6939756,4725,3490,1321,296,73,80,2,1718,1235,0,3,0,0
140,453,,002322,,,,,,,,2011,1163,30.2230128,-97.7556663,2011,1569,974,108,45,42,6,394,442,0,0,1,0
140,453,,002323,,,,,,,,4470,1583,30.2324995,-97.75025,4470,3905,2303,285,84,474,3,756,565,0,2,0,0
140,453,,002324,,,,,,,,1671,873,30.2351289,-97.7188726,1671,1408,582,506,25,122,0,173,263,0,2,1,0
140,453,,002325,,,,,,,,4352,1615,30.2314763,-97.7064954,4352,3601,1335,475,51,97,1,1642,751,0,0,0,0
140,453,,002326,,,,,,,,1307,552,30.244493,-97.7125417,1307,1055,538,189,15,136,4,173,252,0,0,0,0
140,453,,002327,,,,,,,,4321,1921,30.2405801,-97.7026847,4321,3522,1779,852,96,238,2,555,799,0,1,0,0
140,453,,002403,,,,,,,,2706,1261,30.2120632,-97.762234,2706,2221,1513,134,52,69,3,450,485,0,3,0,0
140,453,,002407,,,,,,,,9856,4931,30.1290208,-97.8155525,9856,7916,5617,742,78,315,10,1154,1940,1,14,0,0
140,453,,002409,,,,,,,,3327,1431,30.207529,-97.7935778,3327,2635,1974,137,35,68,2,419,692,0,3,0,0
140,453,,002410,,,,,,,,3542,1766,30.2057699,-97.7866639,3542,2703,1613,162,54,57,0,817,839,1,2,0,0
140,453,,002411,,,,,,,,5730,1663,30.2052804,-97.7489175,5730,4230,1527,538,132,39,5,1989,1500,0,2,1,0
140,453,,002412,,,,,,,,5109,1389,30.1893961,-97.7514851,5109,3705,1474,209,107,36,5,1874,1404,1,14,0,0
140,453,,002413,,,,,,,,4193,1278,30.197092,-97.7402707,4193,3051,1044,456,113,24,3,1411,1142,0,1,2,0
140,453,,002419,,,,,,,,4839,2283,30.1912772,-97.7608947,4839,3598,1433,546,102,90,3,1424,1241,0,4,0,0
140,453,,002422,,,,,,,,6118,3244,30.1834393,-97.784813,6118,4807,3138,526,102,184,1,856,1311,3,7,0,0
140,453,,002423,,,,,,,,6457,2553,30.1797327,-97.8062117,6457,5147,3847,282,54,208,5,751,1310,2,2,0,0
140,453,,002424,,,,,,,,3500,1532,30.1921887,-97.7992486,3500,2761,2008,153,51,78,2,469,739,1,4,0,0
140,453,,002430,,,,,,,,2267,706,30.1717783,-97.7547761,2267,1605,693,77,38,28,0,769,662,0,0,0,0
140,453,,002432,,,,,,,,4097,1572,30.1302451,-97.7195595,4097,3108,1915,141,73,139,6,834,989,0,0,0,0
140,453,,002434,,,,,,,,2110,626,30.0728551,-97.743328,2110,1621,875,48,24,6,1,667,489,0,0,0,0
140,453,,002436,,,,,,,,3054,921,30.1065025,-97.6591614,3054,2204,894,61,52,4,0,1193,850,1,2,0,0
